,Iteration,TIMESTAMP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
32,32,2025-05-26 13:40,0.2394419135975832,0.24437133219342577,0.23860476269658065,0.23823033304925872,0.23668612134733077,0.23420680741796976,0.2302482310387581,0.25700608166491257,0.2759960100378276,0.2689344997687386,0.26989061059667974,0.28197161827203204,0.29092710118103676,0.30013421373979154,0.2984858471259761,0.2977369945499248,0.3079100428752619,0.31957781266170016,0.34548125595092205,0.3603918520287927,0.3353035001565402,0.3122153652172837,0.26571145494659393,0.23723279296754962,0.2196754018725981,0.23004430432584827,0.24697213869287815,0.21949702710166535,0.21900318112560532,0.22775227962821395,0.2461265416244919,0.27460027941259724,0.2785361144693945,0.2654167185970993,0.24505943722185772,0.23159423916420774,0.22697341997605533,0.2566070377991376,0.2751509430393463,0.27443409661643475,0.3528474790573508,0.3144570640669074,0.29751135012562957,0.3181967387812414,0.3477454372884007,0.3420795254005647,0.3230618262853952,0.2912077099283667,0.26854013351443673,0.2785085657372456,0.30931679977816035,0.30254707433692635,0.30702227569359797,0.2613152586462975,0.23132560929419105,0.2227801966168685,0.23714749158778178,0.2523010086442993,0.26649044692884855,0.3143889535002647,0.2720313170521992,0.32447977333393213,0.26341023891455534,0.2061366344548189,0.22190540000298634,0.24450402084475564,0.2510010183556723,0.26775304609003564,0.27306822495602373,0.31507274023390786,0.3765884200053028,0.4538136616928752,0.5348421174544308,0.5596682409385823,0.554318755636411,0.46873818767663056,0.436382855428053,0.31134045360500573,0.29275574971457474,0.308553995633688,0.27044651337339326,0.22033019196011372,0.2121728302665495,0.203434697765776,0.20226578814267296,0.198969296578437,0.2399782188027716,0.4516436853705785,0.5635401884330633,0.5175327956103983,0.41559730509023923,0.5522313962484559,0.6269851944023412,0.7304076795008704,0.8720188476816122,0.8542760238022818,0.6433257090814387,0.46639607874583855,0.35244492872830113,0.2776469436546365,0.24479837559121592,0.23883201688204805,0.24489786094557153,0.2308148209728378,0.21735470715404503,0.2049317686256158,0.19464383285419662,0.201871775365144,0.21677984573560655,0.21499051117943369,0.21853498957254489,0.24111922808157005,0.2491997519277834,0.25432324087860275,0.3030401734444318,0.4457805231509999,0.6278768335161922,0.9659136553828956,1.1508900171322585,0.9590947951849063,0.6812916384762104,0.75901495377851,0.6989926752936095,0.556715811824209,0.2567676828967844,0.21486910030506678,0.5852076423568594,0.7608588620458503,0.8417572174068587,1.0289089564096905,1.2506140607722818,1.0759620432312018,0.7339547627576977,0.45197523128293204,0.3777092872761769,0.30086945705241525,0.3138275018456719,0.3734253639271664,0.5876220549442389,0.6116687259394715,0.8160721079143003,1.1205267446881613,0.8936661705286634,0.7948041486870332,0.8151240471630377
33,33,2025-05-26 13:45,0.25040014181775155,0.2514749445873785,0.25066980918394277,0.24537811049739067,0.23936353718212755,0.2464655575887358,0.24537528313258658,0.2551377457122943,0.2840544733937531,0.2806866294703643,0.30641325629416005,0.30316573746482006,0.314244598852693,0.33932339694489105,0.33234637463779604,0.3316109205801403,0.3360312029947806,0.3382970368637745,0.3186679543536548,0.32017324447412004,0.3039503145975449,0.25988296961191176,0.25552858927491573,0.2428076456711465,0.24428166725042733,0.25520837767413235,0.23913334001918207,0.23303974298264243,0.24480177493011493,0.25180291865875615,0.23471306058932942,0.2157980669393743,0.22034721594492682,0.23511847487121063,0.22785435257499725,0.24737721183165787,0.2578961944451078,0.26003312119161603,0.26848018138618,0.315289601046136,0.4270954456556378,0.4477152334838642,0.4192312415254458,0.3997132436858168,0.39696427018326025,0.3673295746092603,0.38503219240014797,0.34578214265248675,0.38131035499652405,0.3396283931707993,0.3299432019697641,0.3248529448451102,0.32237576951510305,0.2702580278086822,0.2520503072538801,0.24082296346992504,0.28500085399971464,0.3462361490244986,0.3805643474015212,0.3334684423547063,0.2563375730286744,0.2452495459287569,0.25716379245589144,0.29283566900628516,0.3350950914893317,0.41252444980322955,0.41876197497545725,0.32678956415485433,0.3553584563789994,0.36854328060248237,0.3939925612847609,0.43639282773499516,0.5098254709889712,0.5727489717965318,0.5512183097164227,0.45917657534767625,0.38339729642801634,0.315865177371301,0.2694554790608376,0.22019649493182386,0.21467242938530331,0.2255097645046349,0.24818364348199887,0.23730890529216578,0.25324061716068075,0.30783603309551705,0.3147421409539478,0.344796953645876,0.24664429227671883,0.28224688982854557,0.33866823620575875,0.4479789447006694,0.5390964304944279,0.6240728418619951,0.6876282406544987,0.6640207388689007,0.5576500576905108,0.4848173922692189,0.4051987938801717,0.39857258332755513,0.487247133484259,0.5609414301914534,0.5762187524835494,0.5071989907330962,0.3714889838798814,0.25049000162926,0.22789414732616972,0.23325241413095182,0.25186781143885545,0.25449605199506026,0.3199415939994904,0.452359159987874,0.5115331751911723,0.47659204306789643,0.538508182943677,0.5005010514967642,0.6382690998640309,0.8378802223557895,0.925443263136581,0.7672433604270442,0.5273959874515881,0.5461658392823092,0.5646449776702291,0.33308376033465714,0.2616577998204595,0.2515807449806859,0.46902705975956505,0.6341955353677775,0.8567036752377925,0.9713852106589667,1.0135820273205822,1.0581272245388738,0.7234862759422492,0.6831115828071794,0.4347977289250052,0.35776417310220965,0.3379055473148499,0.34795649066993,0.502003824759117,0.4728451656633,0.6235332322132016,1.0522163406121747,1.0932380305758458,0.7616899641265689,0.7876744821331926
34,34,2025-05-26 13:50,0.247870174996937,0.24580263362245997,0.23816004842343735,0.22921975023129973,0.23495619793229616,0.2336085249910506,0.2319242059008908,0.24755542276403006,0.28240057708415134,0.27998472413727615,0.29235778872208595,0.3163336564757711,0.31452467988131977,0.3366199848274716,0.3425956187058704,0.34581359300377845,0.32821627352861626,0.313785511764049,0.33035126192763253,0.3481542156162623,0.30744561609129883,0.282610674331689,0.29913888340853156,0.2713689585929051,0.25973572545894325,0.26722928660471007,0.2328578305604497,0.24610027275219012,0.2680938693073226,0.25655679639571055,0.2615786842284036,0.24995249848387177,0.24038316102738058,0.24090883763408147,0.23879104408543098,0.22307677112857968,0.22356662895045737,0.23898247970091246,0.26958261551984175,0.31263492281340466,0.3738951838496605,0.39730350640803824,0.3884273880568791,0.3803679339505909,0.36835713238566037,0.34531379895756087,0.34093867281713486,0.345898812587336,0.41616173181910454,0.44022590602542017,0.3831343257148367,0.3085606611679472,0.2840827532885795,0.2673937306769105,0.2543819220681183,0.25867769265844565,0.25903417414456253,0.25185593014766494,0.25501617323940523,0.2611608096704976,0.25357799540442333,0.24186916079089135,0.2393726167054921,0.23025225805036645,0.2469308839565257,0.3764756042660403,0.3207113869057966,0.43241630179438006,0.4993903990979318,0.44428233290787744,0.48529637500132217,0.5789184852503426,0.6333552009321562,0.5078952879315825,0.4673121832507546,0.38262871706574925,0.28748136846792677,0.24540876514491594,0.24134585079638615,0.231085825538492,0.23534673984725935,0.24274153082900501,0.27203018683981034,0.39768070671031097,0.2558620653734843,0.24610998039818333,0.2402693568266414,0.25354819778213833,0.27284310526330424,0.30608380000915175,0.4486463505566773,0.383406549353021,0.4673065867357734,0.5684091957301509,0.6662934518874808,0.7150788651906431,0.7147935624976857,0.5987083414192149,0.49350328395028786,0.5085095923061493,0.40132147628624104,0.3805588358891784,0.3305943207819743,0.27408446287017296,0.2552388763185089,0.25407633188813605,0.25470208083054086,0.2575414341044767,0.27463486320362257,0.2868283932030957,0.2969892910843023,0.3198972653993564,0.39054990161962383,0.4306179262816505,0.4990083330107029,0.6128551097102264,0.7616075120847766,0.922862294252596,0.9128495621795287,0.6796832844357991,0.5382524284066231,0.42968835722499377,0.3556542276688963,0.3019911039118935,0.26503468234328725,0.2682624595126236,0.32228424749052575,0.3810460028523582,0.5243747403485942,0.6673861004058423,1.013546336412955,1.0615050329087365,0.684489278092845,0.5778003700476773,0.5000296750391684,0.4037389456669023,0.34068416927119083,0.3308356619070389,0.45968019813477806,0.5112339312284903,0.6268331819874469,0.8190632156613605,0.7080061835586343,0.5335630406702018,0.633922121732612
35,35,2025-05-26 13:55,0.23685254875079575,0.23215844672084773,0.22950388557336637,0.2075506517971713,0.21518038878890913,0.21550928109262493,0.21846570364788026,0.23159567178088586,0.27672831786481705,0.28654853410108405,0.2803119587205025,0.3167647355460468,0.3363941363291827,0.33123853889187566,0.34093210245772737,0.34716790418430243,0.34041927267741057,0.33033135389481105,0.3428255145652048,0.34480750210102223,0.329602358247486,0.29377819936887944,0.2605884420145531,0.2630188587638594,0.25760712248472206,0.23476594913075327,0.24363320350184747,0.25659376117672666,0.2623922689456306,0.2485064357254814,0.2587882321269612,0.2640411814606826,0.25885094004427917,0.25533560282901696,0.24196143973504972,0.23617922440102687,0.22740682061453607,0.22431307737237657,0.24205326970796912,0.33233393052478427,0.4094064904842472,0.36358960034223775,0.36545804653349795,0.3725107818909785,0.37724264215333425,0.37877731819039123,0.3844799648897195,0.38749660878727005,0.3894298924905364,0.3649635788002177,0.32854454862731247,0.2918461665730493,0.26375019721597814,0.2632038562735239,0.26383808864732716,0.27983039479027966,0.2686841558505938,0.26414009216033196,0.27864243763499286,0.2716752318447659,0.3472219613624096,0.3426385310013799,0.27223389480778337,0.273204517363901,0.2685345025612358,0.2542795076568999,0.258495353847654,0.36726326621052524,0.4688641687867094,0.4600955658063459,0.49634620320783024,0.5499257297837472,0.5819342662717562,0.5575745588950419,0.469255079709074,0.3967455771576118,0.3485224281380054,0.3058048983415724,0.2728222362654661,0.24253647860743832,0.2538206133178674,0.25777100116681295,0.2576721640619134,0.3120404688179578,0.45872824025180653,0.28420054913155096,0.2698159970968349,0.275169199538405,0.28495889673901387,0.3257985465328181,0.39366740741087447,0.4295432003341144,0.5347424599667645,0.7004277834807495,0.757446132378744,0.7454401937321627,0.7213792203908719,0.6533554696072732,0.5361517009072532,0.5584435226083238,0.4852097693062751,0.26470521304906763,0.30995912727491937,0.3290024517305134,0.3800300862052578,0.28839485268891807,0.37467425345201205,0.47550710105648014,0.48213946221450604,0.4209272341733482,0.4639124141432464,0.4680660339276028,0.32245236362211194,0.43261517643794095,0.6946596763866202,0.7859825500602806,0.8817429204819864,1.032481801874411,1.0641062502678142,0.7834876539594536,0.5723902880043893,0.49511193156244043,0.3795545480095755,0.3299174317390476,0.2987505286816398,0.35089548575041285,0.36565774607244006,0.41988920339974395,0.5703268226220594,0.7505716551869561,1.0745909493879853,1.248356391536842,1.0183847677937943,0.7975389393948227,0.46153544548113046,0.5108118462439726,0.5044351630409449,0.5112977094652839,0.5448677011594837,0.5679874455929234,0.8923508423673732,1.1102572547528264,0.8790281644528668,0.6056634377583591,0.7590584578607429
36,36,2025-05-26 14:00,0.23039868936744098,0.22064602686160442,0.20219075319844892,0.19879555158691678,0.2254522963552749,0.20959140135590598,0.20503557202231754,0.22205753470885675,0.2648478112819758,0.29670738606338243,0.2950563207417575,0.29720937779380124,0.3201900819168984,0.34450766928128906,0.35252530562303985,0.3525271772051156,0.3532594069109851,0.3280469146765912,0.3236763022995154,0.31148123034789676,0.3131682073128462,0.2689234828146644,0.27642201826562784,0.2551237161005931,0.25818392134478807,0.25174943226661706,0.2747440353511033,0.27743856379939735,0.26903956451214667,0.24815187860505583,0.2904215628455955,0.2832451556362385,0.27420825449261005,0.2788508010970505,0.2653845541944448,0.2934475053313466,0.26271676690976326,0.27496515599481636,0.32006333645233875,0.37757150971423215,0.35097301376467893,0.3909290846287062,0.4077860987849904,0.47004630071476977,0.4241397229604254,0.40202481559746117,0.3851888705263851,0.40415194099197954,0.3907051759017356,0.3676340192511009,0.33526500826829125,0.3110975162748679,0.28869919732221605,0.2754063958799565,0.26407692773724245,0.25336662980487845,0.2584822049237387,0.2598008375273726,0.2609407338844515,0.27224074796634384,0.3060204692480478,0.3231534749550656,0.3403804350733477,0.3517575959827311,0.37018430593258794,0.31333538028608515,0.345600036539137,0.4323355799397561,0.4950990003578587,0.5698358970040479,0.5406870701607872,0.5846926852626454,0.6174363221173983,0.6019491132875181,0.5224292255716072,0.4517121529454046,0.3624537056187879,0.35852873158283555,0.30850806840596523,0.28045397646982967,0.2678742525692012,0.27543953290329704,0.2675794321449746,0.29314013169192044,0.28091264891421613,0.27200281067230747,0.2652074052257618,0.2710489547022546,0.3059499776979651,0.3468932053412334,0.4391376875325994,0.5171683359124266,0.6256406226854856,0.7272874146309767,0.7837542966664824,0.7600584014177304,0.7786602893334407,0.7244673080438918,0.681177756894287,0.49000144118219763,0.4040290706013853,0.3801864979905214,0.4112477583934583,0.5108693175772105,0.5138307156614708,0.41358546073090546,0.362678173383454,0.29600686269437865,0.42143761630341553,0.44922300250036423,0.5801518969355175,0.47527397810638944,0.40641997063409063,0.395783999708477,0.4768849627862362,0.6558087194001417,0.8612555510516848,1.0775328028387143,1.0030195657827194,0.8142067458357806,0.683640264285497,0.471471489274961,0.36193395194911837,0.2866185011209151,0.2737980252424428,0.31982941558585803,0.32834165652871433,0.32575616787958006,0.4642809254841514,0.680057233225697,1.034722280172245,1.3145071265618598,0.9646127755487937,0.6654521107327241,0.5671239298838489,0.5818454313882595,0.5785076648636456,0.44219234557206594,0.40148067523827985,0.5812264959123935,0.7909367160349208,0.964989594683708,0.5750789688162762,0.39578879730606453,0.5565821903634962
37,37,2025-05-26 14:05,0.21593179888134392,0.206745607430432,0.19718954184439338,0.1969604952662921,0.20165058711783126,0.19897071442188743,0.1974950897047342,0.21720765022031588,0.24316548828315473,0.2975714783952327,0.3098150555956922,0.3409637569064057,0.34072833983271206,0.34174228411549895,0.365404079125232,0.3662787808510247,0.35945328172924956,0.35721978650976133,0.33906023936772006,0.3058775759158793,0.2841076007696068,0.2558821750686758,0.2596099690683574,0.2702384389072309,0.2715600733102866,0.2675881006385206,0.28357446715304574,0.28243871560568684,0.25778819330624436,0.24127775037495816,0.29761130761924875,0.2921436773941816,0.30323607796316665,0.33939649220178536,0.38990488913998117,0.3889435085910303,0.3311294168889575,0.3018273413485462,0.33567564687342416,0.38218749492015236,0.4039734233399009,0.4285037483257501,0.4500433428886545,0.44584980752407843,0.43342290150516366,0.42923642002536644,0.4114934410119797,0.3930453214960512,0.45354376167378746,0.4425550604608477,0.35727634494462646,0.31565348022323064,0.2627764010619359,0.21612913271188963,0.20847535184390753,0.2188345777638904,0.23344367770940463,0.23782287894354917,0.24445229927092824,0.2540087634467298,0.2887370092882007,0.28005752274570866,0.27173396036445413,0.2791016310063094,0.26398329924660363,0.3485394159093471,0.38168979234991307,0.3894160349922806,0.4038334554527137,0.44995117581103744,0.5181930746332258,0.5611314125863172,0.6126969007268158,0.6049704185864058,0.5439464804747608,0.4862684618090043,0.4608426649232139,0.3591793561894702,0.3026495182953014,0.44546893257696113,0.4148567986299355,0.32336816583895,0.2924473136997729,0.3105764649271212,0.31918272661136876,0.31059557258671233,0.31288771074982896,0.30795560864869365,0.28586933088556093,0.2759094731382973,0.3167218704552022,0.41159075186155836,0.5559781898171864,0.671984258486356,0.7400854463626271,0.7747051676396755,0.7196028297549198,0.6568684703383734,0.5216800262549935,0.47514346313997824,0.4575704134404637,0.42732911545551905,0.4840075908288538,0.3439243059799904,0.32242965188399747,0.3128012828064493,0.31348811919539726,0.3242712047445778,0.32099787983239975,0.3266175540500883,0.33627393777558384,0.37458298045824123,0.46732085216708186,0.5953685065007159,0.6070442042296145,0.674902431391166,0.881047930139029,1.0881612675149293,0.8947420086227772,0.6095385814619494,0.4419788180626936,0.362192564182226,0.34549258703967617,0.33291072574311426,0.3567801858945335,0.34386916883008706,0.41653906078281666,0.3969377533363845,0.4681413378602492,0.5507061093437651,0.8595497014961713,1.2736320263931302,0.8819717776957783,0.6714853722806448,0.5316546428458055,0.4346664379055723,0.3973138296604917,0.39779753854545225,0.5135947199051204,0.5695394026702143,0.726354685297119,0.8900935454656629,0.666704247628371,0.529860493364387,0.6677111384850747
38,38,2025-05-26 14:10,0.21076110976476506,0.2063225471701261,0.21249819689816826,0.20503867574227472,0.20397773042685408,0.2104114381297892,0.20006714099387157,0.1965786135347031,0.22386488901670615,0.28185881849526834,0.30624596763808926,0.32216221482512736,0.34540961081675775,0.34827032104654926,0.3651356418331818,0.3702733695164104,0.37419386009188266,0.3502461341778423,0.33044524170007267,0.31647162762389286,0.2956994397130172,0.2826136136945889,0.2691365556657667,0.2752403011413677,0.2761402211920284,0.2837762777214318,0.29149521095110076,0.25655776329106067,0.24253388923986005,0.22653481397652706,0.3014375205573217,0.3068268418119557,0.2829608590241392,0.2996978746898599,0.30800902741158837,0.2943881904132902,0.28892171064285177,0.2971655693109931,0.3571690497890971,0.4146054047971051,0.4377925577960664,0.4469011211009221,0.47489466776743966,0.4851794892499255,0.44203827501467696,0.4063776345793533,0.41776647671453887,0.42378716847706827,0.41251880721369993,0.3823201416836733,0.30108455210428303,0.263069042137248,0.23387512342600114,0.21795452896232556,0.19869433841644074,0.20589892628366557,0.24078952024914138,0.24723909938024002,0.2462721401686756,0.26336116495259415,0.3345753454380152,0.25836789342361427,0.2364899468121683,0.25251414026857555,0.23728220480882348,0.25857884679571275,0.31184772959077656,0.3352517528819299,0.3876811473952852,0.4884048390034299,0.5559118972023648,0.6097728165901181,0.6158466973279333,0.5629974655971449,0.5779233163216623,0.6004730344799634,0.5532208804430511,0.4392711459107173,0.30259739572849836,0.31754496697927675,0.30969894398363956,0.30287935975552066,0.3078976390484921,0.36314014512486265,0.45803907112890185,0.4687236027697481,0.38987305197953726,0.32604871921751727,0.3576438712125133,0.4001300831991,0.5241378575505562,0.543049659049027,0.7002233452388733,0.7950400048163414,0.7402892903941712,0.7420865476261261,0.7313339817522844,0.7066166553261449,0.5996086853730367,0.4605117893512748,0.38366771280215517,0.3844961989036947,0.3929118415328639,0.29655395944346225,0.2794583116637515,0.2630270711959189,0.27387898585660386,0.328815613984656,0.3314550741022081,0.33097202369394874,0.423433223036545,0.41041998878845054,0.4708294397847055,0.46989237956903424,0.6242850277366859,0.7484056637888702,0.9489288019913485,1.0508404951675863,0.8865523561677778,0.7649679296579235,0.5945509862211981,0.47513170065314897,0.4180382245189595,0.3474315972401357,0.36155284144871475,0.3642999215683727,0.4096628642919954,0.42644260221185876,0.5646161626911232,0.7365561135691788,1.0045783760146711,1.3543624934670457,1.0173881704843153,0.718138863032512,0.6309246853129205,0.5892164158634554,0.46158808714678917,0.4101657554398301,0.5563881256624956,0.7520687344576842,0.7701488036446651,0.9523151762070772,0.7217808573811669,0.5584893431178536,0.7034312895935193
39,39,2025-05-26 14:15,0.2061559572347374,0.20213178719930172,0.21159906019683347,0.20843280242427417,0.210897544241303,0.2120989800625023,0.20166644473493303,0.19156061448200642,0.230711535447443,0.2583018625206622,0.2970485214371525,0.3156621143442215,0.3330409360041587,0.3628233103309,0.37336329603241963,0.3845661744464185,0.3719031170742134,0.35373861081890573,0.341321142458774,0.3400861701194934,0.3160919381877274,0.2893215875512223,0.26879489812753316,0.27983960400399327,0.2874094208404594,0.29474561115513875,0.2670340140900481,0.25000581744654915,0.24779680807289414,0.22922241933020746,0.23628712672280397,0.2563399508737478,0.2643447875570944,0.28221139133188117,0.2883544808300742,0.31252859649153053,0.3106311494828217,0.2797877423771585,0.27005527114038685,0.3536173015222719,0.4211215781677653,0.4302647390493891,0.4537284884767373,0.45441428514286314,0.48860439106599013,0.46838664162453225,0.45417946503838713,0.43158990693944616,0.4197820250710959,0.35811605597557045,0.2977434124378231,0.2330007459764663,0.2214586739205445,0.23273721044179052,0.18860338151554046,0.16839500075542646,0.18308699321021124,0.22405105382236576,0.22540066458334979,0.22520295638047383,0.2739858961018013,0.28606697878789117,0.2818491077016784,0.26551313097394175,0.26867547787640894,0.2650403557118135,0.27759729784895354,0.39875546186880945,0.45319352864264634,0.46322464469941277,0.5770413117903285,0.6281199157486741,0.6438206345392579,0.6039761735270345,0.49164928002437114,0.4263225671507961,0.36785104476716607,0.34546617799471413,0.3307488011385187,0.31982384620296755,0.32222243090176883,0.2797625375163898,0.2655798786806831,0.2502507833473084,0.29230602980670806,0.27632174141758387,0.2810900232910257,0.3298364223654434,0.35760760350872817,0.368232596060953,0.3925750392630045,0.4456903244904355,0.5383680557694838,0.642428755448649,0.7503023633247766,0.7989709598444075,0.8115002766082627,0.7620921523613245,0.6623090400282643,0.5176283110870733,0.4458875356476808,0.3992206532350198,0.3391286193925909,0.33194284553198034,0.4155808949444689,0.43594983840991575,0.3337314444183928,0.27307832391803,0.48180885419022185,0.39797262973404723,0.5637227693296811,0.41705186946963646,0.4739747730207234,0.6376207224674094,0.7384837087103121,0.8931412938448325,1.0951400736252717,1.1701051076516065,0.9744238498110817,0.7075010423545627,0.5789940510485106,0.4721601107183709,0.42100050974214276,0.3386729907714992,0.30524832076120484,0.41831103103755163,0.3778956046060545,0.40740991008228666,0.5431677160606082,0.7137945082236035,1.0398410968074954,1.4284651820245193,1.1628258623232783,0.8991257036958238,0.7028418141382442,0.5980225946206633,0.6227471867463589,0.5399259901868966,0.7403370411088173,0.7696358998071452,0.8931876268257649,1.0479287946882188,0.7446607972084885,0.5158981174288885,0.7259130828435563
40,40,2025-05-26 14:20,0.19620883947329584,0.2099439268846251,0.22309683841435446,0.2309687435806814,0.2374547339589884,0.2342374847838932,0.20728617597538196,0.19415392047405258,0.20610311701726974,0.24691006747451916,0.28543975197463745,0.3291520785555465,0.3674453335035435,0.37063789715309775,0.3910978919340425,0.3893939451950664,0.3817567335051607,0.3722729323535219,0.3521891909286592,0.34389013347360553,0.3273062005328748,0.28105381118895456,0.278915619790828,0.29886126904563476,0.29887843409166076,0.2819851228876655,0.2558604886806965,0.24160557190777757,0.22578229978283973,0.2040906296380781,0.22321282333720863,0.23693817907808004,0.25504029017993834,0.2731898459101511,0.2924356469616235,0.3021295721038677,0.32161031033617227,0.3245856088721482,0.32016382233241825,0.35169539966173174,0.3856849141501547,0.4690891106380486,0.5086272020679169,0.4817386517872892,0.48717386858254125,0.4803548036218741,0.4754495146924032,0.4943739948920352,0.4612132581147235,0.3474814963167964,0.25338669670579506,0.21286610023014801,0.17921164691699784,0.16711514619949625,0.17806174274074343,0.20668928065296105,0.1955984080172185,0.2135958966101917,0.18683754454827486,0.2155274936072555,0.27140877573324707,0.2111756478218169,0.21442197234905008,0.22872229542287306,0.22496891685108977,0.22811484108614563,0.25062208382267837,0.31015996369247806,0.35474470725703494,0.43467412157615853,0.5047250367990844,0.6160996047463418,0.662772656990807,0.6480928916935774,0.5409771209684867,0.46840028556530927,0.38045500016527656,0.35258498352106443,0.33477447259112375,0.29655474094233286,0.27044671121471475,0.24501755068703365,0.3198961222545934,0.38491626483084684,0.3571386726938236,0.25944890270491056,0.22687849049981829,0.26297871264055944,0.2824011274342095,0.31360260554924774,0.37534370982341675,0.4617074201110905,0.5979516551315938,0.7175096000640999,0.7648346279265943,0.7709409747888493,0.7130514437423645,0.6602087074846091,0.5499819733044128,0.586151208093909,0.566301827849955,0.3843252660145673,0.31944915615555775,0.27227335170456907,0.2445148396081364,0.2325142628044782,0.24549452461814622,0.2519519304967535,0.2876100935572896,0.3082545990855652,0.33624510061394963,0.3849001008373051,0.46937833266255624,0.5178511223293406,0.6232812197184548,0.7494217591804949,1.0667989131373525,1.1056801493812904,0.9283798973945655,0.7772557872886786,0.5983267527486227,0.41143707918494893,0.3339367620301021,0.27179356934447746,0.2646542390485696,0.28911343204646367,0.3821779239280544,0.3567488933295429,0.4587944933935244,0.6881010078839204,0.9687346837494457,1.3306347473765001,1.1062128754369602,0.749059103538556,0.6046977064899461,0.5212751940018403,0.45233448756529626,0.40495065067527614,0.5399872532158893,0.6310936046244741,0.7746561064607775,1.0095346470521027,0.7375523277377586,0.5260849836041294,0.6844029454189495
41,41,2025-05-26 14:25,0.2223475832327758,0.2378049633649008,0.25540640633013983,0.25614186204716805,0.2635168011297185,0.25754820973816583,0.22902030667326254,0.21756223543267614,0.21810153293929585,0.2543421917932908,0.28033277029602005,0.33078243285648956,0.3862426805860231,0.37363213276890006,0.3853635302813061,0.39129862433110596,0.3922941640477576,0.3684305900911881,0.353728411349241,0.3467789033235739,0.3308931697038181,0.3072449819878035,0.29933258264485796,0.3034616815882972,0.2894922475631672,0.25973122860069975,0.2400252596239752,0.23479592596442303,0.20612324144049265,0.2023214438367304,0.1882593571413205,0.21341485106490932,0.2380024160625378,0.2563914423221987,0.2641626888361779,0.2781701962708529,0.2920244606578347,0.3191012641310178,0.3411776679356718,0.3700817898467638,0.40879395768639887,0.46961576084806417,0.5078161902999226,0.5088598387368536,0.49930085283512476,0.4797009649996086,0.45734350013551356,0.425078400866938,0.38939258545867517,0.3197726668774961,0.24610835162319766,0.21367373400739895,0.1949228218384055,0.19742006485799002,0.205146345369,0.215540714953865,0.22520099051972756,0.21081185503282893,0.19039931538909943,0.18370206374299247,0.19163444915278446,0.21146636064443514,0.24829938666199042,0.2014753813416322,0.17980138409771318,0.19406674866442852,0.20486046574465072,0.2578090959984602,0.3553262379169458,0.4282849717074687,0.47026699424187657,0.5850494020764893,0.6148546289576751,0.5650133139507494,0.4938140690590352,0.4124612892786081,0.342247565202384,0.4331850250512027,0.385665744472379,0.3769127889640487,0.2919055668697605,0.22841801326456723,0.19673323856156913,0.18823421874091742,0.17564832442177417,0.1870920044778212,0.23915247530215833,0.4349942994571222,0.44498578119454124,0.40999983792482475,0.3686395594003409,0.3997320705961004,0.5677556721541973,0.6914579806191389,0.6192233277772635,0.7021911426291307,0.6854635515985271,0.7051028950489588,0.5186611265742325,0.4398585665198691,0.3477846768028236,0.30525380938602914,0.39179497844420086,0.2907375363769609,0.20950936744055632,0.22749262124460515,0.21560438156631703,0.19029151582899423,0.24952470355520073,0.26471094536076456,0.29153177203666464,0.34421149739021106,0.36103447469970107,0.46337414965074036,0.5648704568130043,0.9159971671580275,1.0521659549797546,1.0438112160269934,0.8205439799273065,0.6971530507685066,0.5724128974204196,0.4581555912933059,0.45103625179553763,0.3703141700891588,0.2788639663694923,0.2308839499554379,0.388839452914677,0.46435877160197425,0.5275388655874831,0.6892601543397707,0.8610226268130641,1.218326359962524,1.109974290750958,0.7217353215746769,0.5526972110249868,0.4533895256639553,0.4303503447974135,0.37050835549678535,0.6138736951205231,0.65840879345513,0.7935276962439376,0.9838760349760631,0.7667591473201781,0.6131247432171018,0.7428332012858311
